id,name,state,min_x,min_y,max_x,max_y
1007,Holstenniendorf,Schleswig-Holstein,9.132506536,53.94004221,9.533782996,54.15562318
1008,Kaisborstel,Schleswig-Holstein,9.303212795,53.91595399,9.638040074,54.117703
1009,Looft,Schleswig-Holstein,9.342046377,53.92756587,9.727154067,54.14011619
1010,Nienbüttel,Schleswig-Holstein,9.242881324,53.93251302,9.583781124,54.13570087
1011,Nutteln,Schleswig-Holstein,9.192211211,53.87965507,9.558633038,54.08550701
1012,Oldenborstel,Schleswig-Holstein,9.339806822,53.96094431,9.685556528,54.16283338
1013,Pöschendorf,Schleswig-Holstein,9.308667708,53.92987249,9.675766365,54.14370255
1014,Puls,Schleswig-Holstein,9.326411879,53.97365763,9.711729124,54.18939246
1015,Reher,Schleswig-Holstein,9.389033644,53.95166285,9.759986424,54.18165498
1016,Schenefeld,Schleswig-Holstein,9.271857847,53.94368277,9.652777983,54.15957353
1017,Vaale,Schleswig-Holstein,9.134673189,53.89404143,9.564870948,54.10298928
1018,Vaalermoor,Schleswig-Holstein,9.150768189,53.87514361,9.528027657,54.08349708
1019,Wacken,Schleswig-Holstein,9.190934872,53.91965558,9.560142473,54.12759639
1020,Warringholz,Schleswig-Holstein,9.298644628,53.96851033,9.64641004,54.17957248
1021,Aebtissinwisch,Schleswig-Holstein,9.110649855,53.87282772,9.452580835,54.06928208
1022,Beidenfleth,Schleswig-Holstein,9.210878803,53.75619081,9.587441738,53.99522198
1023,Brokdorf,Schleswig-Holstein,9.124136939,53.7556689,9.509215174,53.98413994
1024,Büttel,Schleswig-Holstein,9.046512355,53.79650729,9.402423106,54.01922822
1025,Dammfleth,Schleswig-Holstein,9.158648563,53.77884448,9.558183679,54.00873438
1026,Ecklak,Schleswig-Holstein,9.074586042,53.83097283,9.461300121,54.05923227
1027,Kudensee,Schleswig-Holstein,9.054576855,53.82707456,9.390743523,54.03586227
1028,Landrecht,Schleswig-Holstein,9.217754452,53.82134799,9.56236716,54.03479467
1029,Landscheide,Schleswig-Holstein,9.076883649,53.81104065,9.445574015,54.02622195
1030,Nortorf,Schleswig-Holstein,9.123437058,53.80302961,9.520770066,54.03501104
1031,Sankt Margarethen,Schleswig-Holstein,9.079003664,53.78668984,9.457933535,54.00089008
1032,Stördorf,Schleswig-Holstein,9.228916084,53.81020017,9.600150314,54.02447717
1033,Wewelsfleth,Schleswig-Holstein,9.193934244,53.73411696,9.593740705,53.96168057
1034,Neuendorf-Sachsenbande,Schleswig-Holstein,9.139512382,53.84403441,9.541872052,54.0759323
1035,Brokstedt,Schleswig-Holstein,9.607082799,53.87039677,10.01474571,54.10351354
1036,Fitzbek,Schleswig-Holstein,9.579638185,53.89448381,9.942932073,54.11991606
1037,Hennstedt,Schleswig-Holstein,9.536859586,53.91888416,9.916370708,54.1388137
1038,Hingstheide,Schleswig-Holstein,9.573317453,53.80185681,9.916392452,54.00371153
1039,Hohenlockstedt,Schleswig-Holstein,9.392675356,53.8673657,9.842539948,54.1244869
1040,Kellinghusen,Schleswig-Holstein,9.525006832,53.84418265,9.920039034,54.06883913
1041,Lockstedt,Schleswig-Holstein,9.514905954,53.88927947,9.865462906,54.11169977
1042,Mühlenbarbek,Schleswig-Holstein,9.486576588,53.85012066,9.8445987,54.0702864
1043,Oeschebüttel,Schleswig-Holstein,9.520904547,53.88716286,9.8982678,54.10019278
1044,Poyenberg,Schleswig-Holstein,9.504062218,53.93549578,9.865640452,54.15244767
1045,Quarnstedt,Schleswig-Holstein,9.60775688,53.84551934,9.966655208,54.06446639
1046,Rade,Schleswig-Holstein,9.573319258,53.89217888,9.907597875,54.09917344
1047,Rosdorf,Schleswig-Holstein,9.523011825,53.87994046,9.899353795,54.07846103
1048,Sarlhusen,Schleswig-Holstein,9.608204307,53.92341555,9.972534872,54.13966215
1049,Störkathen,Schleswig-Holstein,9.589793704,53.88236303,9.929588516,54.07460614
1050,Wiedenborstel,Schleswig-Holstein,9.587509789,53.94060496,9.935461049,54.14306895
1051,Willenscharen,Schleswig-Holstein,9.626331144,53.91067811,10.00972297,54.11259644
1052,Wrist,Schleswig-Holstein,9.541793441,53.82114725,9.931951352,54.03230375
1053,Wulfsmoor,Schleswig-Holstein,9.533809321,53.80035332,9.891848752,54.01504989
1054,Ahrensburg,Schleswig-Holstein,10.01838336,53.54373929,10.46565414,53.79650068
1055,Bad Oldesloe,Schleswig-Holstein,10.14385028,53.67928944,10.58818665,53.95475472
1056,Bargteheide,Schleswig-Holstein,10.05437063,53.62089274,10.45681605,53.83932252
1057,Barsbüttel,Schleswig-Holstein,9.996482337,53.46486452,10.42736994,53.68855841
1058,Glinde,Schleswig-Holstein,10.02973351,53.43060543,10.38694718,53.64813527
1059,Großhansdorf,Schleswig-Holstein,10.10055256,53.55120575,10.46815708,53.77876562
1060,Oststeinbek,Schleswig-Holstein,10.00158036,53.42299434,10.36040518,53.64981484
1061,Reinbek,Schleswig-Holstein,10.06007644,53.40655972,10.46646697,53.66917828
1062,Reinfeld (Holstein),Schleswig-Holstein,10.29648712,53.72462097,10.68264858,53.94880192
1063,Tangstedt,Schleswig-Holstein,9.871304328,53.60714163,10.32206704,53.86002554
1064,Ammersbek,Schleswig-Holstein,9.988956879,53.577956,10.39609107,53.80400185
1065,Grabau,Schleswig-Holstein,10.08924622,53.69773295,10.45065508,53.91883489
1066,Meddewade,Schleswig-Holstein,10.27082577,53.70477993,10.60243552,53.90949983
1067,Neritz,Schleswig-Holstein,10.10799815,53.68630643,10.46395466,53.8878636
1068,Pölitz,Schleswig-Holstein,10.21455106,53.64951066,10.59872014,53.87250661
1069,Rethwisch,Schleswig-Holstein,10.26674835,53.66409245,10.63301728,53.8938458
1070,Rümpel,Schleswig-Holstein,10.14488965,53.6567217,10.53288854,53.88394048
1071,Lasbek,Schleswig-Holstein,10.17336825,53.62900427,10.57212275,53.85890085
1072,Steinburg,Schleswig-Holstein,10.2010333,53.582357,10.59623663,53.82824197
1073,Travenbrück,Schleswig-Holstein,10.08775375,53.72143088,10.51333676,53.9616648
1074,Bargfeld-Stegen,Schleswig-Holstein,9.981015002,53.65065312,10.39272911,53.87138556
1075,Delingsdorf,Schleswig-Holstein,10.07819166,53.5990159,10.45331882,53.81028035
1076,Elmenhorst,Schleswig-Holstein,10.07617845,53.65595732,10.46718845,53.87319503
1077,Hammoor,Schleswig-Holstein,10.1468213,53.60677613,10.49856973,53.82394086
1078,Jersbek,Schleswig-Holstein,10.01665641,53.61307354,10.40851809,53.85766326
1079,Nienwohld,Schleswig-Holstein,9.989989351,53.67912981,10.38819389,53.89239588
1080,Todendorf,Schleswig-Holstein,10.16066503,53.5873193,10.52653843,53.81097382
1081,Tremsbüttel,Schleswig-Holstein,10.13089292,53.63175519,10.49782666,53.85491797
1082,Badendorf,Schleswig-Holstein,10.39655991,53.75763277,10.74644328,53.97572757
1083,Barnitz,Schleswig-Holstein,10.29530825,53.69915359,10.67579943,53.91154064
1084,Hamberge,Schleswig-Holstein,10.40139159,53.74611968,10.77382344,53.9461952
1085,Heidekamp,Schleswig-Holstein,10.31969619,53.76106594,10.6702202,53.95721016
1086,Heilshoop,Schleswig-Holstein,10.35670971,53.7828952,10.72485215,53.99608207
1087,Klein Wesenberg,Schleswig-Holstein,10.36113605,53.70277389,10.73376569,53.91189195
1088,Mönkhagen,Schleswig-Holstein,10.34992957,53.80414662,10.73564407,54.01000004
1089,Rehhorst,Schleswig-Holstein,10.27680237,53.76527198,10.6646953,53.99242882
1090,Westerau,Schleswig-Holstein,10.31751758,53.66363721,10.69859718,53.88901472
1091,Zarpen,Schleswig-Holstein,10.33112062,53.76213725,10.71423269,53.9813835
1092,Feldhorst,Schleswig-Holstein,10.24077375,53.72684811,10.6070534,53.96737755
1093,Wesenberg,Schleswig-Holstein,10.35423703,53.72022625,10.71710411,53.9464905
1094,Braak,Schleswig-Holstein,10.07785915,53.50595089,10.43725699,53.723534
1095,Hoisdorf,Schleswig-Holstein,10.14625474,53.54198911,10.52264271,53.77300371
1096,Siek,Schleswig-Holstein,10.08948435,53.52490002,10.46514437,53.74293619
1097,Stapelfeld,Schleswig-Holstein,10.03929999,53.49484313,10.38789555,53.72361181
1098,Brunsbek,Schleswig-Holstein,10.09053941,53.47913805,10.47146879,53.70866194
1099,Grande,Schleswig-Holstein,10.18826254,53.48284229,10.55040601,53.69547361
1100,Grönwohld,Schleswig-Holstein,10.23416431,53.54047012,10.59602799,53.75665172
1101,Großensee,Schleswig-Holstein,10.15165325,53.50660641,10.514841,53.72512192
1102,Hamfelde,Schleswig-Holstein,10.2857734,53.50699869,10.63577446,53.70390236
1103,Hohenfelde,Schleswig-Holstein,10.31362559,53.53142248,10.65042234,53.72546402
1104,Köthel,Schleswig-Holstein,10.32887697,53.51054862,10.66418451,53.7183604
1105,Lütjensee,Schleswig-Holstein,10.18479199,53.53906022,10.55999312,53.76799949
1106,Rausdorf,Schleswig-Holstein,10.14699237,53.4895826,10.50052391,53.69320922
1107,Trittau,Schleswig-Holstein,10.20490498,53.50039554,10.65719418,53.72945651
1108,Witzhave,Schleswig-Holstein,10.15597512,53.4648984,10.51389135,53.68070052
1109,Hamburg,Hamburg,8.267611693,53.30518927,10.47630604,54.0541445
1110,Braunschweig,Niedersachsen,10.26707249,52.09684155,10.78911472,52.44702525
1111,Salzgitter,Niedersachsen,10.08549763,51.92375969,10.65353105,52.31228409
1112,Wolfsburg,Niedersachsen,10.50044935,52.22649389,11.05363241,52.58479578
1113,Gifhorn,Niedersachsen,10.27741115,52.35700522,10.77385014,52.65908527
1114,Sassenburg,Niedersachsen,10.40691507,52.37143648,10.87503506,52.68998245
1115,Wittingen,Niedersachsen,10.4799024,52.51380244,11.04914542,52.88648318
1116,Barwedel,Niedersachsen,10.57789373,52.42101888,10.98662287,52.65090805
1117,Bokensdorf,Niedersachsen,10.51544483,52.38871207,10.8822249,52.61975491
1118,Jembke,Niedersachsen,10.57149331,52.3890626,10.93954338,52.62458344
1119,Osloß,Niedersachsen,10.49587708,52.36983837,10.84950996,52.57619224
1120,Tappenbeck,Niedersachsen,10.57158314,52.36659578,10.90432516,52.58355253
1121,Weyhausen,Niedersachsen,10.54543451,52.35326522,10.89289864,52.57052586
1122,Bergfeld,Niedersachsen,10.66938279,52.42744273,11.03436579,52.64597631
1123,Brome,Niedersachsen,10.66811134,52.45195786,11.12493168,52.72235827
1124,Ehra-Lessien,Niedersachsen,10.55149897,52.45365982,10.99737489,52.70172147
1125,Parsau,Niedersachsen,10.70822888,52.40589234,11.15601965,52.65429301
1126,Rühen,Niedersachsen,10.66998965,52.36985928,11.09707216,52.60605789
1127,Tiddische,Niedersachsen,10.63471621,52.38720986,11.07401922,52.63378298
1128,Tülau,Niedersachsen,10.68584948,52.4622415,11.06176613,52.70051498
1129,Dedelstorf,Niedersachsen,10.32487926,52.55268824,10.79476524,52.83949205
1130,Hankensbüttel,Niedersachsen,10.40777479,52.59297213,10.81083196,52.83860815
1131,Obernholz,Niedersachsen,10.39157023,52.64721112,10.81806643,52.88532981
1132,Sprakensehl,Niedersachsen,10.24749542,52.64726226,10.73966403,52.92293351
1133,Steinhorst,Niedersachsen,10.21493957,52.56834624,10.63029243,52.84966163
1134,Calberlah,Niedersachsen,10.45029798,52.2877014,10.82117801,52.56001307
1135,Isenbüttel,Niedersachsen,10.3941202,52.32877376,10.77737783,52.55246468
1136,Ribbesbüttel,Niedersachsen,10.30147159,52.30615597,10.69713298,52.54584657
1137,Wasbüttel,Niedersachsen,10.42329082,52.30909786,10.7676416,52.51602825
1138,Hillerse,Niedersachsen,10.19814654,52.30195642,10.59152957,52.54036791
1139,Leiferde,Niedersachsen,10.2195215,52.32043642,10.65086876,52.56902068
1140,Meinersen,Niedersachsen,10.11370711,52.33974032,10.54691007,52.6170495
1141,Müden (Aller),Niedersachsen,10.15816537,52.37239498,10.6164824,52.65183303
1142,Adenbüttel,Niedersachsen,10.26326464,52.2768598,10.63880111,52.50100349
1143,Meine,Niedersachsen,10.36856864,52.238113,10.77617059,52.51391029
1144,Rötgesbüttel,Niedersachsen,10.33143892,52.30264876,10.70102801,52.51516902
1145,Schwülper,Niedersachsen,10.25516315,52.23057336,10.63984962,52.46065613
1146,Vordorf,Niedersachsen,10.31792202,52.2569527,10.69304978,52.49040354
1147,Didderse,Niedersachsen,10.22697762,52.28080135,10.58703869,52.48508846
1148,Groß Oesingen,Niedersachsen,10.23297339,52.50996778,10.67894173,52.78511131
1149,Schönewörde,Niedersachsen,10.45898796,52.50931946,10.86960324,52.74533956
1150,Ummern,Niedersachsen,10.23369401,52.46413336,10.64571231,52.72103263
1151,Wagenhoff,Niedersachsen,10.3633598,52.45408385,10.70601804,52.64993101
1152,Wahrenholz,Niedersachsen,10.36477804,52.46906664,10.87176558,52.75870709
1153,Wesendorf,Niedersachsen,10.33903709,52.46887641,10.73421232,52.70650152
1154,Giebel,Niedersachsen,10.72701887,52.4061377,11.10571199,52.62771806
1155,Bad Harzburg,Niedersachsen,10.34435881,51.73196451,10.79572809,52.02735551
1156,Liebenburg,Niedersachsen,10.15929841,51.86670864,10.64473323,52.14611221
1157,Seesen,Niedersachsen,9.920162638,51.71928517,10.37411737,52.05210104
1158,Braunlage,Niedersachsen,10.34595681,51.5608766,10.83031439,51.87138229
1159,Goslar,Niedersachsen,10.17213943,51.75529887,10.79658339,52.09587493
1160,Clausthal-Zellerfeld,Niedersachsen,10.12287241,51.67611388,10.68829813,51.93988155
1161,Langelsheim,Niedersachsen,10.02842018,51.76247362,10.53555711,52.12368533
1162,Harz (Landkreis Goslar),Niedersachsen,9.99342093,51.54931583,10.84545221,52.03939741
1163,Königslutter am Elm,Niedersachsen,10.57111876,52.1120506,11.0565582,52.43658353
1164,Lehre,Niedersachsen,10.45424783,52.2055425,10.92029364,52.47648531
1165,Schöningen,Niedersachsen,10.76222831,52.01320306,11.17376724,52.26599334
1166,Helmstedt,Niedersachsen,10.76934013,52.04100918,11.21776554,52.37602847
1167,Grasleben,Niedersachsen,10.82386322,52.20237119,11.18467431,52.42603147
1168,Mariental,Niedersachsen,10.80095988,52.17826745,11.15433405,52.38671955
1169,Querenhorst,Niedersachsen,10.79477092,52.23171966,11.1345759,52.43776502
1170,Rennau,Niedersachsen,10.73116344,52.19169194,11.12443077,52.42354437
1171,Beierstedt,Niedersachsen,10.68436972,51.95833365,11.02082116,52.1802216
1172,Gevensleben,Niedersachsen,10.64702435,51.95785739,10.99997312,52.19182261
1173,Jerxheim,Niedersachsen,10.70474034,51.96854653,11.09369155,52.19023365
1174,Söllingen,Niedersachsen,10.68784062,51.96772991,11.11899718,52.24796576
1175,Frellstedt,Niedersachsen,10.73851873,52.10589472,11.08676171,52.31278913
1176,Räbke,Niedersachsen,10.66878002,52.09043525,11.05218387,52.31035351
1177,Süpplingen,Niedersachsen,10.72183968,52.12503787,11.08376473,52.34555921
1178,Süpplingenburg,Niedersachsen,10.71595935,52.13906713,11.08598693,52.37699919
1179,Warberg,Niedersachsen,10.74435361,52.07657526,11.12290929,52.2870255
1180,Wolsdorf,Niedersachsen,10.77587105,52.08494773,11.1330056,52.31561511
1181,Bahrdorf,Niedersachsen,10.80420586,52.23953913,11.22068244,52.50104044
1182,Danndorf,Niedersachsen,10.72869185,52.32380886,11.08272682,52.55038037
1183,Grafhorst,Niedersachsen,10.75633845,52.3331353,11.12507379,52.56157282
1184,Groß Twülpstedt,Niedersachsen,10.70640378,52.23906124,11.11505242,52.49495981
1185,Velpke,Niedersachsen,10.75327533,52.29480979,11.14544971,52.52444619
1186,Brunsleberfeld,Niedersachsen,10.68254762,52.08444333,11.01502419,52.28989555
1187,Helmstedt,Niedersachsen,10.84035812,52.12517831,11.23258244,52.36187082
1188,Königslutter,Niedersachsen,10.61794828,52.11434093,10.97056209,52.34283784
1189,Mariental,Niedersachsen,10.78009132,52.16828317,11.17627671,52.42388341
1190,Schöningen,Niedersachsen,10.73851872,52.04413848,11.09760383,52.27284324
1191,Bad Gandersheim,Niedersachsen,9.784149359,51.7354201,10.26265621,52.03733497
1192,Bodenfelde,Niedersachsen,9.319683287,51.53521684,9.736804667,51.79591847
1193,Dassel,Niedersachsen,9.434200347,51.63397661,9.942911856,51.97141074
1194,Hardegsen,Niedersachsen,9.586923829,51.50750018,10.03123169,51.80121952
1195,Kalefeld,Niedersachsen,9.840483772,51.63699219,10.30487383,51.92533922
1196,Katlenburg-Lindau,Niedersachsen,9.888094841,51.51960797,10.30627894,51.8198293
1197,Moringen,Niedersachsen,9.550352274,51.55283814,10.07163891,51.84876426
1198,Nörten-Hardenberg,Niedersachsen,9.72093559,51.51271381,10.20280281,51.76323703
1199,Northeim,Niedersachsen,9.746428361,51.55233522,10.2641467,51.87839722
1200,Uslar,Niedersachsen,9.352617616,51.46270275,9.910197734,51.81644075
1201,Einbeck,Niedersachsen,9.614385004,51.64132203,10.1836818,52.00338841
1202,Solling (Landkreis Northeim),Niedersachsen,9.272979582,51.53857958,9.905881171,51.9086262
1203,Edemissen,Niedersachsen,9.983809158,52.26498205,10.53373736,52.53836209
1204,Hohenhameln,Niedersachsen,9.849815278,52.13267452,10.28955494,52.43178286
1205,Lengede,Niedersachsen,10.10231518,52.08611909,10.51561753,52.33666696
1206,Peine,Niedersachsen,9.972297908,52.16810204,10.49448771,52.46422747
1207,Vechelde,Niedersachsen,10.1466124,52.10296423,10.59931213,52.39585103
1208,Wendeburg,Niedersachsen,10.14440879,52.18594069,10.58734715,52.46858228
1209,Ilsede,Niedersachsen,9.977657178,52.12287699,10.44685082,52.38896669
1210,Cremlingen,Niedersachsen,10.44697729,52.12910179,10.9048051,52.39299637
1211,Wolfenbüttel,Niedersachsen,10.28634132,52.03134414,10.79084891,52.31309728
1212,Schladen-Werla,Niedersachsen,10.32171919,51.88171269,10.80200504,52.16436678
1213,Baddeckenstedt,Niedersachsen,10.0299368,51.96811978,10.41589387,52.2094472
1214,Burgdorf,Niedersachsen,10.0301587,52.01797665,10.39782345,52.27065093
1215,Elbe,Niedersachsen,10.09042779,51.97316157,10.47009809,52.19705852
1216,Haverlah,Niedersachsen,10.12009041,51.94999113,10.49109502,52.17635873
1217,Heere,Niedersachsen,10.05987851,51.92193888,10.42487774,52.1729865
1218,Sehlde,Niedersachsen,10.04782611,51.9138694,10.43375313,52.15228332
1219,Cramme,Niedersachsen,10.28303989,52.00753381,10.6563076,52.21621202
1220,Dorstadt,Niedersachsen,10.3594069,51.99164483,10.72372389,52.20229652
1221,Flöthe,Niedersachsen,10.29796283,51.97004778,10.66765772,52.19370915
1222,Heiningen,Niedersachsen,10.37033073,51.96464964,10.7130907,52.17816392
1223,Ohrum,Niedersachsen,10.36188835,52.01580489,10.71584176,52.22086928
1224,Börßum,Niedersachsen,10.4167377,51.94888961,10.81772759,52.18953534
1225,Dettum,Niedersachsen,10.48900258,52.05165062,10.85535703,52.27590165
1226,Erkerode,Niedersachsen,10.51086073,52.09924051,10.91674313,52.31967668
1227,Evessen,Niedersachsen,10.52429662,52.074847,10.92943079,52.31441668
1228,Sickte,Niedersachsen,10.4493665,52.09027549,10.81741265,52.33598944
1229,Veltheim (Ohe),Niedersachsen,10.5087108,52.11922323,10.84998113,52.33241797
1230,Dahlum,Niedersachsen,10.66991884,52.02183231,11.02568998,52.26773088
1231,Denkte,Niedersachsen,10.4097,52.02646524,10.7979407,52.25312723
1232,Hedeper,Niedersachsen,10.50287804,51.95540723,10.87673873,52.17800078
1233,Kissenbrück,Niedersachsen,10.42185291,52.0096966,10.77368716,52.21131399
1234,Kneitlingen,Niedersachsen,10.5591801,52.05612711,10.937341,52.29535572
1235,Roklum,Niedersachsen,10.57683272,51.9580499,10.90492401,52.18678627
1236,Schöppenstedt,Niedersachsen,10.5763779,52.0294557,10.98499738,52.29584839
1237,Uehrde,Niedersachsen,10.5870657,51.98588603,10.98760705,52.21564129
1238,Vahlberg,Niedersachsen,10.50375433,52.00440911,10.90020064,52.2418238
1239,Winnigstedt,Niedersachsen,10.59942587,51.95561398,10.94651211,52.1760308
1240,Wittmar,Niedersachsen,10.48324663,52.02213706,10.80750391,52.23314581
1241,Remlingen-Semmenstedt,Niedersachsen,10.45254261,51.98433045,10.87794153,52.22945079
1242,Am Großen Rhode,Niedersachsen,10.60335832,52.09286578,10.95207495,52.2991281
1243,Barnstorf-Warle,Niedersachsen,10.68582935,52.07517113,10.99194579,52.27307456
1244,Voigtsdahlum,Niedersachsen,10.69247405,52.05647793,11.03462232,52.27048262
